open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2025-08-29 00:00:00,112507.3,112585.7,112072.7,112160.8,3105.224,2025-08-29 00:59:59.999,348806379.4114,87595,1380.137,155041912.88240,0
2025-08-29 01:00:00,112160.7,112227.3,111350.1,111425.0,7576.546,2025-08-29 01:59:59.999,845743278.0726,148383,2597.223,289911499.55010,0
2025-08-29 02:00:00,111425.0,111720.0,111311.0,111370.1,3449.946,2025-08-29 02:59:59.999,384619090.4849,84770,1727.082,192568087.73470,0
2025-08-29 03:00:00,111370.0,111772.0,111238.5,111648.6,3118.148,2025-08-29 03:59:59.999,347776672.3098,73083,1640.667,183025568.26610,0
2025-08-29 04:00:00,111648.6,111797.2,111365.8,111456.8,2253.636,2025-08-29 04:59:59.999,251474600.9951,61234,1154.985,128891631.61750,0
2025-08-29 05:00:00,111456.8,111538.4,111088.5,111265.8,3484.108,2025-08-29 05:59:59.999,387598085.1218,76682,1677.222,186595004.88720,0
2025-08-29 06:00:00,111265.8,111361.4,110850.0,111223.9,5341.963,2025-08-29 06:59:59.999,593628410.4271,154083,2755.713,306273288.60770,0
2025-08-29 07:00:00,111224.0,111238.8,109850.0,109969.0,14047.291,2025-08-29 07:59:59.999,1550168816.3294,248528,6280.603,693051731.31210,0
2025-08-29 08:00:00,109969.0,110254.9,109555.5,109579.7,9815.88,2025-08-29 08:59:59.999,1078830161.556,190707,4625.972,508509542.50220,0
2025-08-29 09:00:00,109579.8,109868.3,109360.0,109710.6,6309.969,2025-08-29 09:59:59.999,691617800.6769,131787,3325.480,364547548.72300,0
2025-08-29 10:00:00,109710.7,109983.9,109687.8,109949.8,3577.275,2025-08-29 10:59:59.999,393018989.4736,82842,1945.717,213766050.06360,0
2025-08-29 11:00:00,109949.8,110115.0,109776.9,110047.8,3664.479,2025-08-29 11:59:59.999,402993272.0862,81545,2013.956,221492043.11280,0
2025-08-29 12:00:00,110047.8,111489.5,110020.6,110667.7,16788.119,2025-08-29 12:59:59.999,1859454641.8307,276348,8967.089,993014307.88260,0
2025-08-29 13:00:00,110667.6,110728.8,108808.1,109056.4,17563.851,2025-08-29 13:59:59.999,1925894741.3877,356587,7293.290,799713764.03190,0
2025-08-29 14:00:00,109056.5,109490.5,108034.1,108154.5,25046.696,2025-08-29 14:59:59.999,2720754432.9745,475785,11749.330,1276451233.99940,0
2025-08-29 15:00:00,108154.4,108666.0,108125.0,108334.4,11599.154,2025-08-29 15:59:59.999,1257200869.213,228134,6305.687,683477210.98290,0
2025-08-29 16:00:00,108334.4,108777.0,108088.0,108648.0,6306.05,2025-08-29 16:59:59.999,684396751.0771,156587,3105.586,337019597.72850,0
2025-08-29 17:00:00,108648.0,108674.6,108108.0,108411.5,4232.478,2025-08-29 17:59:59.999,458663801.6494,125166,2149.975,232976230.67260,0
2025-08-29 18:00:00,108411.5,108459.9,108045.0,108092.5,4390.586,2025-08-29 18:59:59.999,474964734.2894,105532,1835.717,198578880.26320,0
2025-08-29 19:00:00,108092.4,108697.7,107869.6,108155.5,6435.097,2025-08-29 19:59:59.999,696911346.3607,150538,3028.193,328064787.94300,0
2025-08-29 20:00:00,108155.5,108213.5,107468.1,107742.6,10505.606,2025-08-29 20:59:59.999,1132356504.7999,198526,4626.209,498557423.54590,0
2025-08-29 21:00:00,107742.5,108430.3,107411.4,108393.4,6593.386,2025-08-29 21:59:59.999,712083389.0932,113616,3274.007,353560894.95430,0
2025-08-29 22:00:00,108393.4,108433.4,108160.0,108337.5,2194.471,2025-08-29 22:59:59.999,237633447.0804,51820,925.474,100216316.26220,0
2025-08-29 23:00:00,108337.5,108513.0,108288.3,108332.4,2325.213,2025-08-29 23:59:59.999,252078543.3564,60237,1220.824,132354587.35640,0
2025-08-30 00:00:00,108332.4,108377.2,108101.9,108259.4,2632.359,2025-08-30 00:59:59.999,284880190.854,69796,1464.042,158435348.16410,0
2025-08-30 01:00:00,108259.4,108318.1,107281.0,107404.9,4855.708,2025-08-30 01:59:59.999,523369942.3032,106114,1773.005,191156546.44930,0
2025-08-30 02:00:00,107405.0,107910.7,107340.6,107738.3,3985.505,2025-08-30 02:59:59.999,429273016.3851,101145,2213.150,238358000.66860,0
2025-08-30 03:00:00,107738.2,108378.0,107723.7,108367.9,4924.737,2025-08-30 03:59:59.999,532722168.8681,95335,2799.154,302800018.59500,0
2025-08-30 04:00:00,108368.0,108615.3,108316.4,108373.8,3909.357,2025-08-30 04:59:59.999,423983929.3887,79019,1923.000,208562383.81270,0
2025-08-30 05:00:00,108373.8,108424.4,108082.4,108300.1,3069.33,2025-08-30 05:59:59.999,332365376.564,63841,1529.711,165663752.04370,0
2025-08-30 06:00:00,108300.1,108515.9,108172.2,108276.0,2291.122,2025-08-30 06:59:59.999,248188450.4546,55368,1235.188,133799502.01600,0
2025-08-30 07:00:00,108275.9,108467.8,108067.5,108466.6,2196.956,2025-08-30 07:59:59.999,237928104.915,49248,1269.304,137476620.39240,0
2025-08-30 08:00:00,108466.6,108742.9,108431.9,108521.8,3777.432,2025-08-30 08:59:59.999,410145625.5368,60610,2047.698,222337008.01160,0
2025-08-30 09:00:00,108521.7,108561.8,108419.2,108476.0,1270.783,2025-08-30 09:59:59.999,137863767.2945,38489,552.628,59953859.70210,0
2025-08-30 10:00:00,108476.1,108660.1,108359.6,108380.8,2681.36,2025-08-30 10:59:59.999,290967319.4257,49995,1153.239,125155473.88550,0
2025-08-30 11:00:00,108380.9,108668.8,108374.5,108638.6,1431.176,2025-08-30 11:59:59.999,155333613.3636,39482,774.684,84066170.83490,0
2025-08-30 12:00:00,108638.6,108638.7,108289.0,108563.9,3107.293,2025-08-30 12:59:59.999,336961199.3752,76093,1450.454,157296586.86350,0
2025-08-30 13:00:00,108563.9,108564.0,108155.0,108492.3,4161.91,2025-08-30 13:59:59.999,450935242.399,88370,2053.759,222508181.15980,0
2025-08-30 14:00:00,108492.2,108678.9,108358.1,108607.2,2247.144,2025-08-30 14:59:59.999,243874924.0547,55530,1098.015,119167943.90920,0
2025-08-30 15:00:00,108607.1,108879.6,108495.8,108809.8,3878.123,2025-08-30 15:59:59.999,421722745.3856,79502,1804.677,196258489.42260,0
2025-08-30 16:00:00,108809.8,108830.0,108619.3,108762.1,1552.064,2025-08-30 16:59:59.999,168748539.7447,42800,656.929,71431292.86650,0
2025-08-30 17:00:00,108762.1,108849.0,108562.0,108729.0,1751.45,2025-08-30 17:59:59.999,190445022.5684,43580,639.808,69567810.72800,0
2025-08-30 18:00:00,108728.9,108787.3,108567.5,108684.7,1197.747,2025-08-30 18:59:59.999,130175998.7339,34981,480.865,52260885.34070,0
2025-08-30 19:00:00,108684.7,108851.0,108594.2,108769.4,966.414,2025-08-30 19:59:59.999,105077399.0479,33263,481.000,52297873.99160,0
2025-08-30 20:00:00,108769.5,108776.1,108526.5,108596.4,1144.302,2025-08-30 20:59:59.999,124312147.5943,39035,438.386,47618577.33020,0
2025-08-30 21:00:00,108596.3,108631.7,108430.0,108528.4,1503.281,2025-08-30 21:59:59.999,163141391.7737,34798,522.684,56723299.81730,0
2025-08-30 22:00:00,108528.4,108535.6,108412.2,108473.5,969.791,2025-08-30 22:59:59.999,105201223.5305,26910,511.878,55525569.95020,0
2025-08-30 23:00:00,108473.6,108758.0,108470.0,108757.9,1151.539,2025-08-30 23:59:59.999,125092396.7505,34507,709.161,77036479.13090,0
2025-08-31 00:00:00,108758.0,109355.0,108750.0,109339.9,5626.584,2025-08-31 00:59:59.999,613804097.5572,99956,3710.736,404843855.62060,0
2025-08-31 01:00:00,109339.9,109439.9,109085.6,109380.0,3636.012,2025-08-31 01:59:59.999,397296781.7849,78039,1745.778,190780437.38280,0
2025-08-31 02:00:00,109380.0,109395.0,109121.7,109171.6,1795.748,2025-08-31 02:59:59.999,196207421.4405,45277,661.426,72272018.18070,0
2025-08-31 03:00:00,109171.6,109331.3,109101.2,109175.4,2706.752,2025-08-31 03:59:59.999,295619298.8853,46714,1392.177,152040031.28850,0
2025-08-31 04:00:00,109175.5,109190.4,108628.0,108775.0,3740.606,2025-08-31 04:59:59.999,407121098.6235,66471,1601.179,174253655.50130,0
2025-08-31 05:00:00,108774.9,108775.0,108514.2,108708.0,2825.852,2025-08-31 05:59:59.999,306932708.9592,51388,1462.966,158920216.48180,0
2025-08-31 06:00:00,108707.9,108731.4,108455.0,108667.9,1977.912,2025-08-31 06:59:59.999,214811087.669,41900,976.897,106117746.63050,0
2025-08-31 07:00:00,108667.8,108781.1,108615.3,108656.9,961.745,2025-08-31 07:59:59.999,104531826.688,31327,537.449,58415348.32250,0
2025-08-31 08:00:00,108656.9,108980.0,108656.8,108965.1,1672.056,2025-08-31 08:59:59.999,181991524.6463,41023,969.171,105488783.13930,0
2025-08-31 09:00:00,108965.1,109067.2,108404.7,108471.0,3658.515,2025-08-31 09:59:59.999,397729387.353,70281,1590.750,172950965.16850,0
2025-08-31 10:00:00,108471.1,108595.0,108251.3,108526.6,4949.458,2025-08-31 10:59:59.999,536538075.3178,89121,2772.012,300546204.71780,0
2025-08-31 11:00:00,108526.6,108560.1,108274.4,108350.0,2512.931,2025-08-31 11:59:59.999,272437288.716,57491,1314.839,142550246.11450,0
2025-08-31 12:00:00,108350.0,108450.0,108264.8,108279.4,2601.526,2025-08-31 12:59:59.999,281850707.1134,62242,1465.860,158814931.99870,0
2025-08-31 13:00:00,108279.5,108419.0,108153.8,108376.0,2843.76,2025-08-31 13:59:59.999,307884321.3813,76807,1568.651,169844493.48420,0
2025-08-31 14:00:00,108375.9,108475.3,108210.7,108422.6,2053.805,2025-08-31 14:59:59.999,222537309.6521,56589,1188.719,128808087.54920,0
2025-08-31 15:00:00,108422.6,108808.5,108412.7,108758.2,3381.824,2025-08-31 15:59:59.999,367264893.3245,79999,1952.737,212073621.20820,0
2025-08-31 16:00:00,108758.2,108930.0,108504.7,108867.0,4970.956,2025-08-31 16:59:59.999,540506488.5322,79180,2424.768,263632825.13420,0
2025-08-31 17:00:00,108867.0,108948.1,108796.3,108945.0,1638.952,2025-08-31 17:59:59.999,178460580.4006,42664,651.529,70941397.03710,0
2025-08-31 18:00:00,108945.0,109196.5,108873.0,109089.0,2516.142,2025-08-31 18:59:59.999,274337761.8231,54997,1395.294,152141651.59810,0
2025-08-31 19:00:00,109089.0,109112.3,108857.1,108877.2,1355.051,2025-08-31 19:59:59.999,147654249.3422,38127,537.771,58593274.42620,0
2025-08-31 20:00:00,108877.3,109079.3,108821.8,109079.3,1463.096,2025-08-31 20:59:59.999,159433182.2297,34952,635.291,69230126.44660,0
2025-08-31 21:00:00,109079.2,109079.2,108896.3,108986.4,1230.768,2025-08-31 21:59:59.999,134139539.1949,28394,577.619,62954448.10190,0
2025-08-31 22:00:00,108986.5,109192.3,108700.0,108842.4,2434.29,2025-08-31 22:59:59.999,265147093.1427,61291,1091.900,118939327.81870,0
2025-08-31 23:00:00,108842.3,108866.7,108021.0,108208.4,7595.205,2025-08-31 23:59:59.999,822705718.8336,140211,3624.401,392524886.57780,0
2025-09-01 00:00:00,108208.4,108372.5,107588.0,108180.1,9992.787,2025-09-01 00:59:59.999,1078714666.5558,196393,4892.270,528088927.04530,0
2025-09-01 01:00:00,108180.0,108447.6,107917.3,108110.0,4174.048,2025-09-01 01:59:59.999,451431043.6369,128741,2101.668,227319344.41030,0
2025-09-01 02:00:00,108110.0,108160.0,107380.0,107590.4,6648.561,2025-09-01 02:59:59.999,715748864.2336,162604,3320.007,357378196.32170,0
2025-09-01 03:00:00,107590.5,107741.7,107355.0,107619.1,4253.394,2025-09-01 03:59:59.999,457306079.6637,115050,2333.793,250946794.52330,0
2025-09-01 04:00:00,107619.1,107721.3,107230.7,107369.2,4612.086,2025-09-01 04:59:59.999,495394184.4676,108894,2071.926,222610807.70430,0
2025-09-01 05:00:00,107369.2,107945.0,107211.5,107811.2,5063.052,2025-09-01 05:59:59.999,544776229.9618,121768,2805.974,301951325.67880,0
2025-09-01 06:00:00,107811.2,108079.9,107551.0,108019.9,3327.972,2025-09-01 06:59:59.999,359040266.3662,90835,1757.245,189605811.98950,0
2025-09-01 07:00:00,108019.9,109390.3,107931.1,109390.3,13101.688,2025-09-01 07:59:59.999,1424518433.7857,221220,7298.783,793720925.70290,0
2025-09-01 08:00:00,109390.2,109779.0,109370.0,109552.2,10220.227,2025-09-01 08:59:59.999,1119745127.5755,197863,4582.298,502038596.65800,0
2025-09-01 09:00:00,109552.1,109874.8,109450.0,109485.3,6091.872,2025-09-01 09:59:59.999,668061275.7757,119724,2664.877,292265171.52480,0
2025-09-01 10:00:00,109485.3,109504.3,108131.6,108526.5,12288.155,2025-09-01 10:59:59.999,1335872548.5721,215212,5851.926,635919932.56920,0
2025-09-01 11:00:00,108526.4,108817.8,108404.9,108721.9,4438.755,2025-09-01 11:59:59.999,482013855.3511,106869,2230.691,242253398.03400,0
2025-09-01 12:00:00,108721.8,109123.0,108582.7,109055.0,4302.656,2025-09-01 12:59:59.999,468566530.0194,106910,2080.155,226561898.06440,0
2025-09-01 13:00:00,109055.1,109479.2,108888.0,108974.8,7974.901,2025-09-01 13:59:59.999,870724148.0309,160858,3812.752,416346126.42210,0
2025-09-01 14:00:00,108974.8,109295.3,108769.2,109105.1,4360.566,2025-09-01 14:59:59.999,475353096.6468,127487,2063.083,224937444.22990,0
2025-09-01 15:00:00,109105.1,109331.3,108515.8,108738.0,5149.992,2025-09-01 15:59:59.999,560366920.5371,127285,2230.144,242628766.62010,0
2025-09-01 16:00:00,108737.9,109050.0,108600.0,108732.6,3108.858,2025-09-01 16:59:59.999,338385380.1075,94265,1470.555,160078017.16610,0
2025-09-01 17:00:00,108732.5,108920.3,108350.0,108882.0,5305.653,2025-09-01 17:59:59.999,576304661.6693,119787,2685.223,291707378.90630,0
2025-09-01 18:00:00,108882.0,109230.0,108872.9,109188.4,2860.535,2025-09-01 18:59:59.999,311993999.0454,73781,1638.842,178747219.33680,0
2025-09-01 19:00:00,109188.4,109298.6,109125.0,109178.7,1597.688,2025-09-01 19:59:59.999,174468145.7769,48155,666.147,72747111.99620,0
2025-09-01 20:00:00,109178.7,109181.6,108215.7,108839.7,7642.221,2025-09-01 20:59:59.999,830513356.8477,156769,3885.341,422154286.34040,0
2025-09-01 21:00:00,108839.6,108899.7,107400.0,107744.5,10868.277,2025-09-01 21:59:59.999,1172922997.869,199116,4872.133,525841762.67790,0
2025-09-01 22:00:00,107744.5,108454.9,107533.4,108386.2,6157.065,2025-09-01 22:59:59.999,664814391.2411,127028,3672.797,396581401.87330,0
2025-09-01 23:00:00,108386.3,109410.5,108369.8,109187.9,6739.617,2025-09-01 23:59:59.999,734008944.1514,142689,3568.458,388642750.69640,0
2025-09-02 00:00:00,109187.9,109298.9,108834.9,108985.3,4688.484,2025-09-02 00:59:59.999,511223247.6135,113222,1875.000,204464894.74820,0
2025-09-02 01:00:00,108985.4,109573.7,108924.8,109262.3,6171.288,2025-09-02 01:59:59.999,674271931.9044,127391,3712.367,405628135.48670,0
2025-09-02 02:00:00,109262.3,110247.6,109121.1,110210.1,7191.546,2025-09-02 02:59:59.999,788797262.1091,144552,4316.616,473633239.54170,0
2025-09-02 03:00:00,110210.0,110597.9,110011.7,110286.0,10251.195,2025-09-02 03:59:59.999,1130344955.5036,193294,5238.290,577633093.40360,0
2025-09-02 04:00:00,110286.0,110378.5,110110.0,110272.1,3192.094,2025-09-02 04:59:59.999,351868048.9741,84147,1358.285,149730228.32430,0
2025-09-02 05:00:00,110272.1,110300.0,110002.7,110164.6,2495.739,2025-09-02 05:59:59.999,274859654.508,72290,1078.577,118792473.11430,0
2025-09-02 06:00:00,110164.6,110571.9,110123.9,110326.7,3430.916,2025-09-02 06:59:59.999,378667683.7894,88854,1744.747,192571528.68630,0
2025-09-02 07:00:00,110326.7,110359.1,109932.4,110190.1,4808.611,2025-09-02 07:59:59.999,529666168.916,100852,2101.675,231512716.69900,0
2025-09-02 08:00:00,110190.1,110700.0,109993.4,110313.9,6424.838,2025-09-02 08:59:59.999,708950817.8875,117203,3404.025,375765919.40390,0
2025-09-02 09:00:00,110314.0,110656.9,110201.0,110408.0,4135.038,2025-09-02 09:59:59.999,456589376.6593,87895,1931.363,213258020.36110,0
2025-09-02 10:00:00,110408.0,110435.7,110082.6,110202.7,2537.694,2025-09-02 10:59:59.999,279758727.509,66857,961.524,106001500.63560,0
2025-09-02 11:00:00,110202.7,110211.0,109501.7,109698.6,5732.721,2025-09-02 11:59:59.999,629787557.3747,101632,2336.455,256676315.18910,0
2025-09-02 12:00:00,109698.6,109804.5,108333.0,108749.6,18788.707,2025-09-02 12:59:59.999,2046838881.5428,297287,8870.851,966155657.15240,0
2025-09-02 13:00:00,108749.5,111243.9,108687.9,111113.4,30564.234,2025-09-02 13:59:59.999,3364382069.1047,499177,16104.260,1773224305.89860,0
2025-09-02 14:00:00,111113.4,111742.1,110737.7,111308.5,19298.624,2025-09-02 14:59:59.999,2147333429.6186,369230,9455.050,1052326405.18010,0
2025-09-02 15:00:00,111308.6,111480.2,110555.8,110789.9,10924.518,2025-09-02 15:59:59.999,1212459476.9897,227400,4951.443,549625387.00230,0
2025-09-02 16:00:00,110789.9,111076.8,110418.0,110745.7,7117.775,2025-09-02 16:59:59.999,788089514.465,169583,3349.077,370897929.11750,0
2025-09-02 17:00:00,110745.7,111000.0,110579.0,110853.8,4189.192,2025-09-02 17:59:59.999,464173872.334,116120,2267.859,251306389.80680,0
2025-09-02 18:00:00,110853.8,110890.7,110118.5,110584.1,6333.183,2025-09-02 18:59:59.999,699664807.5128,138259,2752.762,304190856.77440,0
2025-09-02 19:00:00,110584.0,110792.1,110390.2,110742.9,3120.802,2025-09-02 19:59:59.999,345132577.1313,101460,1599.342,176895237.69550,0
2025-09-02 20:00:00,110742.9,111373.4,110650.8,111356.1,5655.118,2025-09-02 20:59:59.999,628414335.6533,114093,2843.861,316019238.05080,0
2025-09-02 21:00:00,111356.1,111487.9,111066.0,111066.1,3291.78,2025-09-02 21:59:59.999,366386700.6837,61531,1811.278,201632423.66850,0
2025-09-02 22:00:00,111066.1,111216.2,110812.4,111216.1,3957.976,2025-09-02 22:59:59.999,439308567.0832,87983,1822.820,202339991.42660,0
2025-09-02 23:00:00,111216.1,111230.7,110958.5,111188.0,1659.283,2025-09-02 23:59:59.999,184327560.0757,52786,861.311,95689838.66050,0
2025-09-03 00:00:00,111187.9,111732.9,111173.2,111283.2,5273.108,2025-09-03 00:59:59.999,587613360.2877,125330,2538.353,282888226.44660,0
2025-09-03 01:00:00,111283.1,111346.4,110842.7,111120.0,3487.045,2025-09-03 01:59:59.999,387165416.3269,85888,1525.182,169312788.34220,0
2025-09-03 02:00:00,111120.0,111442.2,110972.3,111327.9,3149.336,2025-09-03 02:59:59.999,350332654.5006,94535,1599.926,177974471.31400,0
2025-09-03 03:00:00,111327.9,111358.0,110844.0,110991.7,2770.224,2025-09-03 03:59:59.999,307643793.2269,68333,1212.606,134653566.98600,0
2025-09-03 04:00:00,110991.8,111117.5,110783.6,110966.7,2112.534,2025-09-03 04:59:59.999,234385087.3196,54356,1056.870,117287027.71960,0
2025-09-03 05:00:00,110966.7,111022.7,110613.2,110647.6,2261.177,2025-09-03 05:59:59.999,250452850.9359,61117,922.932,102223691.32560,0
2025-09-03 06:00:00,110647.6,110843.0,110523.0,110676.6,3057.494,2025-09-03 06:59:59.999,338361431.5474,68082,1427.385,157969762.95120,0
2025-09-03 07:00:00,110676.5,111065.5,110486.9,111041.5,3685.839,2025-09-03 07:59:59.999,408233953.4384,82399,2144.151,237487455.18160,0
2025-09-03 08:00:00,111041.4,111221.0,110923.0,110974.9,3159.461,2025-09-03 08:59:59.999,350951372.1776,70253,1576.110,175089858.24610,0
2025-09-03 09:00:00,110974.8,111283.6,110843.0,111261.2,2448.686,2025-09-03 09:59:59.999,272017804.7373,65616,1330.031,147754909.23150,0
2025-09-03 10:00:00,111261.2,111438.0,111112.9,111402.0,2668.675,2025-09-03 10:59:59.999,297099037.6344,68125,1481.844,164976448.41390,0
2025-09-03 11:00:00,111402.0,111670.0,111338.5,111391.6,3613.606,2025-09-03 11:59:59.999,402966032.1982,81914,1668.003,186026842.07180,0
2025-09-03 12:00:00,111391.6,111831.4,110966.8,111051.0,6470.858,2025-09-03 12:59:59.999,720555660.9258,122780,2984.319,332436421.64890,0
2025-09-03 13:00:00,111051.0,111869.8,111011.3,111409.4,10528.245,2025-09-03 13:59:59.999,1173366472.8084,225326,5437.737,606144043.44710,0
2025-09-03 14:00:00,111409.4,112470.5,111047.6,112208.3,19193.727,2025-09-03 14:59:59.999,2146596694.3107,345903,9704.123,1085224099.75410,0
2025-09-03 15:00:00,112208.8,112334.7,111850.0,112168.6,6775.076,2025-09-03 15:59:59.999,759551649.5245,145622,3447.496,386509535.97720,0
2025-09-03 16:00:00,112168.5,112296.8,111626.0,111810.0,5078.095,2025-09-03 16:59:59.999,568260448.0368,111295,2153.012,240990140.71340,0
2025-09-03 17:00:00,111809.9,112541.2,111800.0,112251.8,5869.245,2025-09-03 17:59:59.999,658991660.8354,122333,3060.075,343533816.65250,0
2025-09-03 18:00:00,112251.8,112467.4,111740.9,111952.8,3678.628,2025-09-03 18:59:59.999,412258085.3008,98555,1804.457,202151376.33110,0
2025-09-03 19:00:00,111952.9,112183.4,111724.1,112139.9,2812.958,2025-09-03 19:59:59.999,314841819.3196,67562,1623.903,181766784.80060,0
2025-09-03 20:00:00,112140.0,112196.8,111984.4,112166.8,1669.437,2025-09-03 20:59:59.999,187124449.7833,48234,764.213,85665563.27360,0
2025-09-03 21:00:00,112166.8,112207.1,111700.0,111936.6,1643.634,2025-09-03 21:59:59.999,183989252.637,43929,611.847,68488039.20060,0
2025-09-03 22:00:00,111936.6,112093.5,111777.7,111899.9,1496.147,2025-09-03 22:59:59.999,167469580.0831,46409,731.124,81831157.78020,0
2025-09-03 23:00:00,111899.9,111935.7,111550.9,111659.8,2601.186,2025-09-03 23:59:59.999,290531093.9108,59149,1057.087,118058579.57780,0
2025-09-04 00:00:00,111659.7,112136.8,111556.0,112015.4,2951.43,2025-09-04 00:59:59.999,330134096.2993,72247,1488.021,166460830.67210,0
2025-09-04 01:00:00,112015.3,112027.9,111580.7,111900.0,1917.071,2025-09-04 01:59:59.999,214267173.291,67938,938.325,104865353.31490,0
2025-09-04 02:00:00,111899.9,111930.0,111344.9,111409.6,4384.497,2025-09-04 02:59:59.999,488996627.4476,93685,2111.890,235536246.94420,0
